,Player_Name,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,Games,Games_Strated,Minutes_Played,ORB,PF,PTS,Position,STL,TOV,TRB,Team,eFG%
184,Allan Houston,253,.437,579,87,.431,202,99,32,2,101,340,.435,781,157,.913,172,50,50,1799,20,105,924,SG,38,102,121,NYK,.491
185,Josh Howard,209,.448,466,20,.303,66,97,23,54,219,229,.430,532,97,.703,138,67,29,1589,149,168,575,SF,69,67,368,DAL,.449
186,Juwan Howard,529,.453,1168,0,.000,1,158,30,22,399,529,.453,1169,318,.809,393,81,77,2877,171,284,1376,PF,54,178,570,ORL,.453
187,Troy Hudson,49,.377,130,31,.403,77,70,27,0,31,80,.386,207,27,.818,33,29,1,503,4,32,218,PG,7,34,35,MIN,.461
188,Larry Hughes,322,.414,777,79,.341,232,148,25,26,230,401,.397,1009,267,.797,335,61,61,2061,96,147,1148,SG,95,152,326,WAS,.437
189,Ryan Humphrey,1,.333,3,0,.000,1,1,24,0,1,1,.250,4,0,,0,2,0,11,2,3,2,PF,1,2,3,MEM,.250
190,Brandon Hunter,53,.469,113,0,.000,3,19,23,1,68,53,.457,116,19,.442,43,36,12,406,50,40,125,PF,13,22,118,BOS,.457
191,Lindsey Hunter,35,.376,93,14,.280,50,85,33,6,54,49,.343,143,5,.625,8,33,8,661,13,45,117,SG,39,34,67,DET,.392
192,Steven Hunter,82,.529,155,0,,0,12,22,73,116,82,.529,155,23,.333,69,59,23,789,54,101,187,C,5,29,170,ORL,.529
193,Zydrunas Ilgauskas,464,.484,958,2,.286,7,109,28,201,374,466,.483,965,303,.746,406,81,81,2539,279,277,1237,C,39,163,653,CLE,.484
194,Allen Iverson*,378,.408,926,57,.286,199,324,28,5,144,435,.387,1125,339,.745,455,48,47,2040,34,87,1266,SG,115,209,178,PHI,.412
195,Bobby Jackson,182,.488,373,81,.370,219,105,30,8,119,263,.444,592,82,.752,109,50,0,1185,55,106,689,SG,49,63,174,SAC,.513
196,Jim Jackson,220,.444,495,162,.400,405,226,33,23,435,382,.424,900,107,.843,127,80,80,3119,52,227,1033,SF,86,175,487,HOU,.514
197,Marc Jackson,71,.418,170,0,.000,1,18,29,6,81,71,.415,171,64,.790,81,22,13,598,45,45,206,PF,12,24,126,PHI,.415
198,Mark Jackson,27,.458,59,7,.171,41,119,38,1,60,34,.340,100,28,.718,39,42,3,577,10,41,103,PG,17,53,70,HOU,.375
199,Stephen Jackson,391,.469,834,145,.340,427,244,25,20,273,536,.425,1261,233,.785,297,80,78,2940,97,216,1450,SF,142,223,370,ATL,.483
200,Casey Jacobsen,75,.417,180,75,.417,180,98,22,9,159,150,.417,360,91,.820,111,78,13,1828,42,144,466,SF,48,68,201,PHO,.521
201,Jerome James,129,.498,259,0,,0,32,28,60,152,129,.498,259,66,.660,100,65,24,990,78,180,324,C,20,82,230,SEA,.498
202,LeBron James,559,.438,1275,63,.290,217,465,19,58,333,622,.417,1492,347,.754,460,79,79,3122,99,149,1654,SG,130,273,432,CLE,.438
203,Mike James,166,.441,376,106,.377,281,339,28,3,206,272,.414,657,103,.811,127,81,55,2196,28,156,753,PG,96,124,234,TOT,.495
204,Antawn Jamison,472,.541,873,16,.400,40,70,27,30,287,488,.535,913,220,.748,294,82,2,2376,233,174,1212,SF,83,81,520,DAL,.543
205,Marko Jaric,134,.410,327,51,.340,150,281,25,20,131,185,.388,477,74,.733,101,58,50,1760,44,132,495,PG,93,115,175,LAC,.441
206,Chris Jefferies,10,.333,30,17,.405,42,7,23,7,24,27,.375,72,13,.650,20,21,2,195,5,36,84,SF-SG,4,19,29,TOT,.493
207,Richard Jefferson,507,.516,983,48,.364,132,315,23,28,355,555,.498,1115,357,.763,468,82,82,3133,109,224,1515,SF,92,198,464,NJN,.519
208,Jared Jeffries,172,.392,439,5,.167,30,93,22,28,244,177,.377,469,105,.614,171,82,38,1913,180,212,464,PF,48,107,424,WAS,.383
209,Britton Johnsen,16,.340,47,1,.083,12,12,24,1,30,17,.288,59,7,.438,16,20,4,290,15,28,42,C,7,14,45,ORL,.297
210,Anthony Johnson,126,.436,289,41,.336,122,202,29,8,102,167,.406,411,75,.798,94,73,7,1598,28,138,450,PG,64,75,130,IND,.456
211,Avery Johnson,80,.408,196,0,.000,3,111,38,3,30,80,.402,199,52,.667,78,46,1,637,3,34,212,PG,26,51,33,GSW,.402
212,DerMarr Johnson,23,.377,61,13,.361,36,11,23,7,34,36,.371,97,28,.903,31,21,1,287,5,32,113,SF,8,16,39,NYK,.438
213,Ervin Johnson,55,.539,102,0,.000,1,24,36,43,171,55,.534,103,17,.607,28,66,47,965,61,156,127,C,27,30,232,MIN,.534
214,Joe Johnson,472,.463,1019,83,.305,272,362,22,26,305,555,.430,1291,174,.750,232,82,77,3331,80,177,1367,SG,93,199,385,PHO,.462
215,Linton Johnson,65,.382,170,7,.212,33,27,23,32,124,72,.355,203,22,.595,37,41,20,734,59,90,173,SF,37,37,183,CHI,.372
216,Dahntay Jones,14,.286,49,1,.250,4,12,23,6,16,15,.283,53,5,.455,11,20,0,154,7,23,36,SG,5,12,23,MEM,.292
217,Damon Jones,112,.446,251,98,.359,273,478,27,4,155,210,.401,524,55,.764,72,82,26,2016,15,92,573,PG,30,103,170,MIL,.494
218,Eddie Jones,296,.437,677,177,.370,479,258,32,34,270,473,.409,1156,278,.835,333,81,81,2998,38,226,1401,SG,92,129,308,MIA,.486
219,Fred Jones,96,.432,222,27,.303,89,173,24,18,101,123,.395,311,124,.832,149,81,2,1508,25,132,397,SG,65,73,126,IND,.439
220,James Jones,1,.200,5,1,.250,4,0,23,0,2,2,.222,9,2,1.000,2,6,0,26,0,1,7,SF,1,0,2,IND,.278
221,Jumaine Jones,20,.385,52,13,.295,44,14,24,9,44,33,.344,96,14,.609,23,42,2,373,24,48,93,SG,12,19,68,BOS,.411
222,Popeye Jones,0,.000,2,0,,0,0,33,0,0,0,.000,2,0,,0,5,0,10,1,2,0,PF,0,0,1,GSW,.000
223,Chris Kaman,200,.462,433,0,.000,2,85,21,73,335,200,.460,435,99,.697,142,82,61,1843,126,211,499,C,23,155,461,LAC,.460
224,Jason Kapono,31,.365,85,21,.477,44,14,22,2,36,52,.403,129,20,.833,24,41,3,427,19,41,145,SF,13,21,55,CLE,.484
225,Jason Kidd,274,.411,666,94,.321,293,618,30,14,343,368,.384,959,206,.827,249,67,66,2450,85,110,1036,PG,122,214,428,NJN,.433
226,Andrei Kirilenko,344,.471,730,68,.338,201,244,22,215,403,412,.443,931,392,.790,496,78,78,2895,226,174,1284,PF,150,215,629,UTA,.479
227,Kerry Kittles,337,.493,683,97,.351,276,206,29,40,271,434,.453,959,107,.787,136,82,82,2842,56,144,1072,SG,125,95,327,NJN,.503
228,Brevin Knight,103,.433,238,2,.250,8,204,28,1,98,105,.427,246,49,.754,65,56,13,1037,14,107,261,PG,84,72,112,TOT,.431
229,Kyle Korver,34,.283,120,81,.391,207,40,22,8,81,115,.352,327,19,.792,24,74,0,882,30,102,330,SF,25,41,111,PHI,.476
230,Toni Kukoc,162,.479,338,49,.292,168,200,35,21,211,211,.417,506,145,.729,199,73,0,1522,60,110,616,PF,59,110,271,MIL,.465
231,Christian Laettner,113,.481,235,6,.286,21,89,34,28,182,119,.465,256,40,.800,50,48,18,984,50,102,284,PF,37,42,232,WAS,.477
232,Raef LaFrentz,49,.583,84,8,.200,40,24,27,13,49,57,.460,124,10,.769,13,17,1,328,30,47,132,C,8,11,79,BOS,.492
233,Maciej Lampe,43,.512,84,0,.000,4,9,18,3,35,43,.489,88,10,.769,13,21,0,224,9,28,96,C,3,15,44,PHO,.489
234,Sean Lampley,13,.650,20,0,,0,2,24,1,9,13,.650,20,8,.667,12,10,0,63,2,2,34,SF,0,3,11,GSW,.650
235,Dan Langhi,4,.333,12,1,.500,2,0,26,0,4,5,.357,14,2,1.000,2,6,0,37,0,7,13,SF,0,2,4,TOT,.393
236,Rusty LaRue,0,.000,2,1,1.000,1,2,30,0,3,1,.333,3,1,.500,2,4,0,22,0,2,4,PG,2,4,3,GSW,.500
237,Voshon Lenard,288,.447,644,106,.367,289,151,30,12,154,394,.422,933,144,.791,182,73,70,2233,46,177,1038,SG,61,101,200,DEN,.479
238,Quincy Lewis,5,.333,15,2,.400,5,2,26,2,6,7,.350,20,0,,0,14,0,65,1,10,16,SF,2,3,7,MIN,.400
239,Rashard Lewis,390,.463,843,145,.376,386,175,24,54,385,535,.435,1229,206,.763,270,80,80,2931,133,233,1421,SF,99,135,518,SEA,.494
240,Randy Livingston,2,.286,7,0,.000,3,4,28,0,5,2,.200,10,4,.667,6,4,0,48,2,7,8,PG,2,4,7,LAC,.200
241,Raul Lopez,198,.458,432,25,.294,85,305,23,2,131,223,.431,517,101,.863,117,82,11,1617,24,200,572,PG,62,174,155,UTA,.456
242,Tyronn Lue,229,.453,505,80,.383,209,317,26,5,161,309,.433,714,101,.771,131,76,69,2332,26,185,799,PG,61,124,187,ORL,.489
243,George Lynch,106,.449,236,43,.309,139,117,33,18,216,149,.397,375,34,.667,51,78,51,1701,96,159,375,SF,48,64,312,NOH,.455
244,Mark Madsen,101,.510,198,0,.000,6,28,28,18,138,101,.495,204,57,.483,118,72,12,1246,134,175,259,C,33,47,272,MIN,.495
245,Corey Maggette,377,.482,782,76,.329,231,224,24,16,334,453,.447,1013,526,.848,620,73,72,2628,96,217,1508,SF,65,207,430,LAC,.485
246,Jamaal Magloire,383,.474,808,0,.000,1,86,25,101,579,383,.473,809,353,.751,470,82,82,2777,268,278,1119,C,43,201,847,NOH,.473
247,Karl Malone*,193,.484,399,0,.000,1,163,40,20,306,193,.483,400,168,.747,225,42,42,1373,61,116,554,PF,50,103,367,LAL,.483
248,Stephon Marbury,511,.460,1112,87,.318,274,719,26,9,205,598,.431,1386,356,.817,436,81,81,3254,58,172,1639,PG,129,249,263,TOT,.463
249,Shawn Marion,500,.465,1076,90,.340,265,214,25,104,525,590,.440,1341,228,.851,268,79,79,3217,212,203,1498,SF,167,156,737,PHO,.474
250,Donyell Marshall,339,.488,695,131,.403,325,122,30,124,598,470,.461,1020,134,.736,182,82,74,2988,210,247,1205,PF,93,117,808,TOT,.525
251,Darrick Martin,14,.341,41,6,.231,26,23,32,1,5,20,.299,67,9,1.000,9,16,0,172,2,23,55,PG,2,7,7,MIN,.343
252,Kenyon Martin,432,.494,875,7,.280,25,160,26,82,484,439,.488,900,201,.684,294,65,62,2252,133,230,1086,PF,95,168,617,NJN,.492
253,Jamal Mashburn,137,.414,331,19,.284,67,47,31,5,98,156,.392,398,65,.813,80,19,18,730,19,42,396,SF,14,37,117,NOH,.416
254,Desmond Mason,400,.483,828,9,.231,39,152,26,24,266,409,.472,867,356,.769,463,82,31,2534,93,191,1183,SF,60,148,359,MIL,.477
255,Roger Mason,19,.322,59,13,.333,39,26,23,6,30,32,.327,98,19,.864,22,26,3,328,1,36,96,SG,11,20,31,TOT,.393
256,Tony Massenburg,104,.477,218,0,.000,1,29,36,18,131,104,.475,219,43,.683,63,59,0,789,57,144,251,PF,14,45,188,SAC,.475
257,Walter McCarty,66,.420,157,137,.374,366,124,29,22,211,203,.388,523,62,.756,82,77,23,1900,28,179,605,PF,72,91,239,BOS,.519
258,Amal McCaskill,47,.405,116,0,.000,1,20,30,20,85,47,.402,117,19,.704,27,59,3,636,48,89,113,C,12,25,133,PHI,.402
259,Jelani McCoy,0,,0,0,,0,0,26,0,3,0,,0,0,,0,2,0,12,1,4,0,C,0,1,4,CLE,
260,Antonio McDyess,126,.470,268,0,,0,36,29,24,187,126,.470,268,38,.551,69,42,20,927,70,117,290,PF,37,57,257,TOT,.470
261,Tracy McGrady*,479,.455,1053,174,.339,513,370,24,42,307,653,.417,1566,398,.796,500,67,67,2675,95,129,1878,SG,93,179,402,ORL,.473
262,Jeff McInnis,288,.465,620,46,.362,127,430,29,6,143,334,.447,747,114,.797,143,70,57,2365,33,163,828,SG-PG,72,120,176,TOT,.478
263,Aaron McKie,190,.469,405,75,.436,172,195,31,23,208,265,.459,577,84,.757,111,75,41,2112,45,142,689,SF,85,103,253,PHI,.524
264,Keith McLeod,26,.361,72,1,.100,10,59,24,1,29,27,.329,82,33,.767,43,33,0,391,5,39,88,PG,16,29,34,MIN,.335
265,Stanislav Medvedenko,237,.444,534,0,.000,3,57,24,18,195,237,.441,537,89,.767,116,68,38,1442,148,191,563,PF,38,59,343,LAL,.441
266,Ron Mercer,88,.431,204,2,.286,7,22,27,5,39,90,.427,211,13,.765,17,39,0,516,10,37,195,SG,14,26,49,SAS,.431
267,Chris Mihm,186,.488,381,0,,0,21,24,63,257,186,.488,381,110,.663,166,76,17,1330,156,208,482,C-PF,37,90,413,TOT,.488
268,Darius Miles,358,.502,713,7,.175,40,162,22,61,247,365,.485,753,124,.642,193,79,56,2079,112,168,861,SF,67,130,359,TOT,.489
269,Darko Milicic,17,.266,64,0,.000,1,7,18,15,32,17,.262,65,14,.583,24,34,0,159,11,33,48,C,7,13,43,DET,.262
270,Andre Miller,418,.477,876,12,.185,65,501,27,25,239,430,.457,941,342,.832,411,82,82,2838,127,194,1214,PG,142,215,366,DEN,.463
271,Brad Miller,361,.521,693,12,.316,38,312,27,86,552,373,.510,731,256,.778,329,72,53,2621,191,247,1014,PF,68,144,743,SAC,.518
272,Mike Miller,190,.474,401,80,.372,215,232,23,14,174,270,.438,616,102,.723,141,65,65,1770,42,162,722,SF,59,107,216,MEM,.503
273,Oliver Miller,53,.535,99,0,.000,1,36,33,26,84,53,.530,100,15,.652,23,48,1,506,46,91,121,C,19,33,130,MIN,.530
274,Reggie Miller*,126,.485,260,134,.401,334,249,38,11,170,260,.438,594,146,.885,165,80,80,2254,18,96,800,SG,65,68,188,IND,.551
275,Yao Ming*,535,.523,1023,0,.000,2,122,23,156,538,535,.522,1025,361,.809,446,82,82,2692,197,273,1431,C,22,204,735,HOU,.522
276,Cuttino Mobley,296,.448,661,164,.390,420,258,28,33,322,460,.426,1081,176,.811,217,80,80,3229,40,179,1260,SG,107,180,362,HOU,.501
277,Nazr Mohammed,246,.521,472,0,,0,36,26,52,296,246,.521,472,100,.592,169,80,24,1611,178,195,592,C,55,96,474,TOT,.521
278,Jerome Moiso,40,.482,83,0,.000,1,8,25,12,72,40,.476,84,22,.579,38,35,1,417,41,42,102,PF,17,25,113,TOR,.476
279,Mikki Moore,50,.505,99,0,,0,19,28,13,55,50,.505,99,30,.857,35,32,0,395,29,65,130,PF-C,7,22,84,TOT,.505
280,Alonzo Mourning*,33,.465,71,0,,0,8,33,6,19,33,.465,71,30,.882,34,12,0,215,8,32,96,C,2,10,27,NJN,.465
281,Troy Murphy,102,.451,226,5,.294,17,20,23,17,125,107,.440,243,60,.750,80,28,0,610,48,58,279,PF,12,34,173,GSW,.451
282,Lamond Murray,55,.355,155,21,.350,60,28,30,7,76,76,.353,215,24,.686,35,33,4,518,14,47,197,SF,15,38,90,TOR,.402
283,Ronald Murray,322,.469,686,67,.293,229,205,24,28,159,389,.425,915,168,.715,235,82,18,2021,45,158,1013,PG,81,149,204,SEA,.462
284,Tracy Murray,1,.143,7,2,.400,5,1,32,0,2,3,.250,12,0,.000,1,7,0,35,3,3,8,SF,1,2,5,POR,.333
285,Dikembe Mutombo*,141,.478,295,0,,0,25,37,123,292,141,.478,295,81,.681,119,65,56,1494,145,141,363,C,17,54,437,NYK,.478
286,Mamadou N'Diaye,27,.391,69,0,,0,0,28,25,69,27,.391,69,44,.746,59,28,1,366,43,59,98,C,8,18,112,TOT,.391
287,Bostjan Nachbar,24,.348,69,23,.365,63,30,23,14,62,47,.356,132,21,.724,29,45,3,516,8,72,138,SF,14,23,70,HOU,.443
288,Lee Nailon,147,.454,324,0,.000,3,38,28,8,79,147,.450,327,47,.810,58,57,4,780,64,93,341,PF-SF,15,45,143,TOT,.450
289,Eduardo Najera,70,.443,158,2,.500,4,25,27,19,89,72,.444,162,30,.652,46,58,7,720,67,90,176,SF,35,29,156,DAL,.451
290,Steve Nash,293,.498,588,104,.405,257,687,29,8,173,397,.470,845,230,.916,251,78,78,2612,59,139,1128,PG,67,209,232,DAL,.531
291,Rasho Nesterovic,328,.469,700,0,,0,114,27,165,376,328,.469,700,54,.474,114,82,82,2353,257,247,710,C,51,107,633,SAS,.469
292,Ira Newble,106,.412,257,2,.105,19,72,29,19,90,108,.391,276,36,.783,46,64,25,1245,65,109,254,SF,25,54,155,CLE,.395
293,Moochie Norris,60,.377,159,20,.345,58,121,30,5,55,80,.369,217,54,.761,71,66,0,847,10,51,234,PG,44,64,65,TOT,.415
294,Dirk Nowitzki,506,.496,1020,99,.341,290,207,25,104,580,605,.462,1310,371,.877,423,77,77,2915,90,216,1680,C,92,135,670,DAL,.500
295,Jermaine O'Neal,606,.438,1382,2,.111,18,164,25,199,585,608,.434,1400,348,.757,460,78,78,2788,193,248,1566,PF,59,181,778,IND,.435
296,Shaquille O'Neal*,554,.584,948,0,,0,196,31,166,523,554,.584,948,331,.490,676,67,67,2464,246,225,1439,C,34,195,769,LAL,.584
297,Charles Oakley,2,.333,6,0,,0,2,40,0,5,2,.333,6,5,.833,6,7,0,25,0,8,9,PF,0,1,5,HOU,.333
298,Lamar Odom,424,.460,922,61,.298,205,327,24,71,616,485,.430,1127,340,.742,458,80,80,3003,160,273,1371,PF,85,236,776,MIA,.457
299,Mehmet Okur,233,.472,494,18,.375,48,69,24,63,261,251,.463,542,162,.775,209,71,33,1580,160,138,682,PF,36,101,421,DET,.480
300,Kevin Ollie,91,.367,248,4,.444,9,234,31,8,147,95,.370,257,147,.835,176,82,7,1401,23,119,341,PG,51,81,170,CLE,.377
301,Michael Olowokandi,121,.425,285,0,,0,24,28,68,167,121,.425,285,36,.590,61,43,25,925,78,137,278,C,16,54,245,MIN,.425
302,Greg Ostertag,208,.477,436,0,.000,1,123,30,139,357,208,.476,437,113,.579,195,78,51,2153,221,228,529,C,30,99,578,UTA,.476
303,Bo Outlaw,159,.516,308,0,.000,4,90,32,70,217,159,.510,312,61,.526,116,82,1,1606,125,170,379,PF,73,69,342,MEM,.510
304,Travis Outlaw,3,.429,7,0,,0,1,19,0,2,3,.429,7,2,.500,4,8,0,19,2,1,8,PF,1,1,4,POR,.429
305,Doug Overton,96,.432,222,3,.130,23,138,34,2,70,99,.404,245,23,.742,31,61,11,1033,16,89,224,PG,26,58,86,TOT,.410
306,Zaza Pachulia,68,.389,175,0,,0,13,19,12,105,68,.389,175,58,.644,90,59,2,664,69,87,194,C,21,34,174,ORL,.389
307,Robert Pack,22,.423,52,0,,0,27,34,1,14,22,.423,52,5,.833,6,26,0,220,4,20,49,PG,12,16,18,NJN,.423
308,Scott Padgett,46,.451,102,28,.431,65,23,27,13,93,74,.443,167,24,.750,32,58,5,547,46,73,200,PF,12,22,139,HOU,.527
309,Milt Palacio,100,.368,272,4,.154,26,184,25,11,87,104,.349,298,45,.662,68,59,13,1211,15,90,257,PG,41,87,102,TOR,.356
310,Jannero Pargo,59,.431,137,22,.355,62,70,24,6,29,81,.407,199,23,.852,27,31,1,479,8,50,207,PG,13,47,37,TOT,.462
311,Tony Parker,361,.483,747,62,.312,199,411,21,7,194,423,.447,946,191,.702,272,75,75,2577,43,148,1099,PG,61,179,237,SAS,.480
312,Cherokee Parks,4,.400,10,0,,0,1,31,3,6,4,.400,10,4,.667,6,12,0,64,4,7,12,C,0,2,10,GSW,.400
313,Ruben Patterson,198,.517,383,2,.167,12,139,28,21,139,200,.506,395,105,.553,190,73,1,1651,129,152,507,SF,84,105,268,POR,.509
314,Sasha Pavlovic,130,.425,306,19,.271,70,60,20,16,115,149,.396,376,65,.774,84,79,14,1144,44,187,382,SF,41,67,159,UTA,.422
315,Gary Payton*,427,.497,859,55,.333,165,449,35,19,270,482,.471,1024,180,.714,252,82,82,2825,72,169,1199,PG,96,151,342,LAL,.498
316,Anthony Peeler,88,.425,207,68,.482,141,120,34,10,122,156,.448,348,51,.836,61,75,0,1391,31,103,431,SG,56,77,153,SAC,.546
317,Desmond Penigar,14,.500,28,0,,0,3,22,2,18,14,.500,28,4,1.000,4,10,0,89,6,14,32,PF,2,6,24,ORL,.500
318,Kirk Penney,0,.000,3,1,.333,3,1,23,0,1,1,.167,6,0,,0,2,0,18,0,1,3,SG,1,3,1,MIA,.250
319,Kendrick Perkins,8,.533,15,0,,0,3,19,2,9,8,.533,15,6,.667,9,10,0,35,5,6,22,C,0,5,14,BOS,.533
320,Wesley Person,71,.403,176,55,.399,138,66,32,9,101,126,.401,314,31,.795,39,58,0,1037,16,38,338,SG,19,38,117,TOT,.489
321,Morris Peterson,112,.453,247,126,.371,340,113,26,14,226,238,.405,587,76,.809,94,82,29,2148,35,206,678,SF,88,69,261,TOR,.513
322,Eric Piatkowski,29,.420,69,43,.352,122,26,33,5,63,72,.377,191,14,.875,16,49,0,703,10,42,201,SF,16,29,73,HOU,.490
323,Paul Pierce,487,.438,1113,115,.299,384,410,26,52,453,602,.402,1497,517,.819,631,80,80,3099,69,234,1836,SG,131,303,522,BOS,.441
324,Mickael Pietrus,61,.484,126,35,.333,105,27,21,12,71,96,.416,231,52,.693,75,53,22,748,48,100,279,PG,32,40,119,GSW,.491
325,Scottie Pippen*,40,.435,92,13,.271,48,50,38,9,48,53,.379,140,17,.630,27,23,6,412,20,38,136,SF,21,29,68,CHI,.425
326,Zoran Planinic,44,.454,97,9,.281,32,68,21,3,41,53,.411,129,38,.633,60,49,1,473,14,70,153,SG,13,36,55,NJN,.446
327,Scot Pollard,47,.412,114,0,,0,10,28,26,97,47,.412,114,12,.571,21,61,3,678,67,110,106,C,23,22,164,IND,.412
328,Olden Polynice,0,,0,0,,0,1,39,0,1,0,,0,0,,0,2,0,12,1,2,0,C,1,4,2,LAC,
329,Mark Pope,1,.500,2,0,,0,0,31,0,3,1,.500,2,0,.000,1,4,0,20,0,8,2,PF,1,3,3,DEN,.500
330,James Posey,256,.533,480,112,.386,290,122,27,40,311,368,.478,770,278,.830,335,82,82,2451,92,248,1126,SG,137,112,403,MEM,.551
331,Vitaly Potapenko,200,.489,409,0,,0,53,28,28,188,200,.489,409,59,.641,92,65,39,1419,101,161,459,C,22,77,289,SEA,.489
332,Tayshaun Prince,281,.496,566,57,.363,157,191,23,69,297,338,.467,723,108,.766,141,82,80,2701,93,149,841,SF,63,119,390,DET,.507
333,Joel Przybilla,18,.360,50,0,,0,7,24,17,79,18,.360,50,13,.419,31,17,12,347,32,53,49,C,5,18,111,TOT,.360
334,Vladimir Radmanovic,205,.471,435,140,.371,377,142,23,42,302,345,.425,812,95,.748,127,77,38,2321,104,187,925,PF,80,109,406,SEA,.511
335,Zach Randolph,662,.486,1363,1,.200,5,163,22,41,609,663,.485,1368,299,.761,393,81,80,3067,242,227,1626,PF,68,247,851,POR,.485
336,Theo Ratliff,266,.485,549,0,,0,71,30,307,419,266,.485,549,140,.645,217,85,83,2664,195,300,672,C,54,120,614,TOT,.485
337,Zeljko Rebraca,34,.442,77,0,,0,6,31,11,35,34,.442,77,23,.767,30,24,2,273,23,52,91,C,5,17,58,TOT,.442
338,Michael Redd,506,.470,1076,127,.350,363,185,24,6,289,633,.440,1439,383,.868,441,82,82,3021,118,152,1776,SG,81,116,407,MIL,.484
339,Glen Rice,17,.354,48,5,.179,28,24,36,0,32,22,.289,76,17,1.000,17,18,0,262,9,22,66,SF,6,13,41,LAC,.322
340,Jason Richardson,486,.481,1011,77,.282,273,226,23,41,400,563,.438,1284,258,.684,377,78,78,2936,124,182,1461,SG,86,196,524,GSW,.468
341,Quentin Richardson,305,.420,727,120,.352,341,139,23,19,268,425,.398,1068,151,.740,204,65,64,2338,146,130,1121,SG,67,141,414,LAC,.454
342,Luke Ridnour,118,.437,270,27,.338,80,163,22,7,73,145,.414,350,65,.823,79,69,6,1114,35,105,382,PG,52,80,108,SEA,.453
343,Clifford Robinson,254,.403,631,112,.357,314,271,37,73,268,366,.387,945,123,.711,173,82,82,2846,54,237,967,PF,68,173,322,GSW,.447
344,Eddie Robinson,156,.486,321,1,.200,5,58,27,10,77,157,.482,326,28,.651,43,51,4,1024,27,57,343,SF,33,45,104,CHI,.483
345,Glenn Robinson,241,.469,514,34,.340,100,57,31,9,143,275,.448,614,114,.832,137,42,42,1336,46,96,698,SF,42,106,189,PHI,.476
346,Rodney Rogers,157,.445,353,50,.329,152,137,32,27,207,207,.410,505,75,.765,98,69,15,1409,100,183,539,PF,59,98,307,NJN,.459
347,Sean Rooks,54,.360,150,0,.000,1,29,34,10,73,54,.358,151,33,.892,37,55,0,595,24,89,141,C,14,22,97,TOT,.358
348,Jalen Rose,314,.419,750,69,.342,202,329,31,22,232,383,.402,952,187,.810,231,66,64,2497,34,184,1022,PG-SF,51,208,266,TOT,.439
349,Malik Rose,173,.431,401,0,.000,3,69,29,24,210,173,.428,404,183,.813,225,67,13,1256,110,164,529,PF,36,112,320,SAS,.428
350,Michael Ruffin,38,.325,117,0,,0,41,27,21,129,38,.325,117,16,.421,38,41,23,733,78,103,92,PF,22,42,207,UTA,.325
351,Kareem Rush,142,.483,294,48,.348,138,59,23,20,77,190,.440,432,31,.596,52,72,15,1244,20,109,459,SG,33,48,97,LAL,.495
352,Bryon Russell,55,.417,132,43,.384,112,71,33,12,114,98,.402,244,50,.769,65,72,1,945,32,110,289,SF,32,37,146,LAL,.490
353,John Salmons,111,.413,269,50,.340,147,134,24,16,158,161,.387,416,71,.772,92,77,24,1603,38,122,443,SG,62,77,196,PHI,.447
354,Jamal Sampson,11,.478,23,0,,0,7,20,4,29,11,.478,23,7,.583,12,10,2,130,23,16,29,C,2,6,52,LAL,.478
355,Daniel Santiago,78,.479,163,0,,0,24,27,21,97,78,.479,163,61,.678,90,54,28,708,35,98,217,C,19,32,132,MIL,.479
356,Brian Scalabrine,76,.429,177,10,.244,41,65,25,14,131,86,.394,218,58,.829,70,69,2,928,42,113,240,PF,21,42,173,NJN,.417
357,Ansu Sesay,75,.478,157,6,.286,21,19,27,20,49,81,.455,178,32,.696,46,57,2,583,43,66,200,SF,19,23,92,SEA,.472
358,Paul Shirley,10,.455,22,0,.000,1,4,26,1,8,10,.435,23,1,.333,3,7,0,86,8,9,21,PF,1,9,16,CHI,.435
359,Bobby Simmons,145,.402,361,2,.167,12,96,23,17,147,147,.394,373,141,.834,169,56,8,1376,115,169,437,SF,51,73,262,LAC,.397
360,Brian Skinner,255,.497,513,0,,0,49,27,61,292,255,.497,513,79,.572,138,56,54,1577,119,165,589,C,30,78,411,MIL,.497
361,Tamar Slay,17,.354,48,4,.333,12,14,23,1,15,21,.350,60,7,.500,14,22,0,165,10,20,53,SG,7,11,25,NJN,.383
362,Jabari Smith,26,.388,67,0,.000,3,11,26,6,20,26,.371,70,12,.600,20,31,0,168,11,25,64,C,2,7,31,SAC,.371
363,Joe Smith,310,.441,703,1,.200,5,78,28,94,413,311,.439,708,207,.859,241,76,76,2254,230,209,830,PF,47,82,643,MIL,.440
364,Leon Smith,1,.500,2,0,,0,0,23,0,1,1,.500,2,0,,0,1,0,4,1,1,2,C,0,0,2,SEA,.500
365,Steve Smith,76,.409,186,43,.402,107,56,34,6,54,119,.406,293,77,.928,83,71,4,929,27,91,358,SG,15,42,81,NOH,.480
366,Theron Smith,10,.323,31,6,.500,12,7,23,5,28,16,.372,43,6,.750,8,20,0,178,13,18,44,SF,5,14,41,MEM,.442
367,Eric Snow,293,.420,697,2,.111,18,563,30,6,219,295,.413,715,252,.797,316,82,82,2966,62,213,844,PG,97,187,281,PHI,.414
368,Darius Songaila,133,.487,273,0,,0,48,25,12,134,133,.487,273,71,.807,88,73,7,976,91,126,337,PF,42,43,225,SAC,.487
