,Player_Name,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,Games,Games_Strated,Minutes_Played,ORB,PF,PTS,Position,STL,TOV,TRB,Team,eFG%
82,Jordan Clarkson,360,.503,715,117,.329,356,213,24,8,197,477,.445,1071,134,.798,168,82,19,2397,49,150,1205,SG,88,164,246,LAL,.500
83,Norris Cole,13,.333,39,3,.231,13,14,28,0,11,16,.308,52,8,.800,10,13,0,125,0,18,43,PG,8,7,11,OKC,.337
84,Darren Collison,267,.495,539,73,.417,175,312,29,9,129,340,.476,714,147,.860,171,68,64,2063,23,119,900,PG,67,114,152,SAC,.527
85,Nick Collison,14,.636,22,0,.000,1,12,36,2,22,14,.609,23,5,.625,8,20,0,128,9,17,33,PF,2,4,31,OKC,.609
86,Mike Conley,293,.497,590,171,.408,419,433,29,19,210,464,.460,1009,316,.859,368,69,68,2292,31,126,1415,PG,92,156,241,MEM,.545
87,Pat Connaughton,20,.513,39,17,.515,33,28,24,2,42,37,.514,72,7,.778,9,39,1,316,10,23,98,SG,6,17,52,POR,.632
88,Quinn Cook,22,.550,40,11,.423,26,26,23,0,6,33,.500,66,2,.400,5,14,0,188,1,13,79,PG,4,13,7,TOT,.583
89,DeMarcus Cousins,516,.483,1069,131,.361,363,332,26,93,642,647,.452,1432,517,.772,670,72,72,2465,152,278,1942,C,100,269,794,TOT,.498
90,Robert Covington,155,.484,320,137,.333,412,102,26,69,344,292,.399,732,143,.822,174,67,67,2119,92,203,864,SF,127,131,436,PHI,.492
91,Allen Crabbe,169,.490,345,134,.444,302,94,24,20,207,303,.468,647,105,.847,124,79,7,2254,19,171,845,SG,54,62,226,POR,.572
92,Jamal Crawford,243,.443,548,116,.360,322,214,36,14,112,359,.413,870,174,.857,203,82,1,2157,17,115,1008,SG,61,134,129,LAC,.479
93,Jordan Crawford,68,.553,123,37,.389,95,57,28,2,30,105,.482,218,20,.769,26,19,0,442,4,30,267,SG,11,25,34,NOP,.567
94,Jae Crowder,176,.540,326,157,.398,394,155,26,23,367,333,.463,720,176,.811,217,72,72,2335,48,161,999,SF,73,80,415,BOS,.572
95,Dante Cunningham,103,.579,178,71,.392,181,37,29,28,221,174,.485,359,16,.593,27,66,35,1649,56,100,435,SF,39,28,277,NOP,.584
96,Seth Curry,201,.528,381,137,.425,322,189,26,7,154,338,.481,703,85,.850,100,70,42,2029,25,126,898,PG,79,92,179,DAL,.578
97,Stephen Curry,351,.537,654,324,.411,789,524,28,17,292,675,.468,1443,325,.898,362,79,79,2638,61,183,1999,PG,142,239,353,GSW,.580
98,Troy Daniels,47,.336,140,138,.389,355,46,25,4,78,185,.374,495,43,.796,54,67,3,1183,22,90,551,SG,20,45,100,MEM,.513
99,Anthony Davis,730,.524,1392,40,.299,134,157,23,167,712,770,.505,1526,519,.802,647,75,75,2708,172,168,2099,C,94,181,884,NOP,.518
100,Deyonta Davis,24,.511,47,0,,0,2,20,17,40,24,.511,47,10,.556,18,36,0,238,20,40,58,C,3,8,60,MEM,.511
101,Ed Davis,75,.528,142,0,,0,26,27,22,148,75,.528,142,50,.617,81,46,12,789,96,137,200,PF,15,37,244,POR,.528
102,Dewayne Dedmon,161,.622,259,0,,0,44,27,61,367,161,.622,259,65,.699,93,76,37,1330,129,180,387,C,37,61,496,SAS,.622
103,Sam Dekker,143,.591,242,60,.321,187,76,22,21,190,203,.473,429,38,.559,68,77,2,1419,94,83,504,SF,38,41,284,HOU,.543
104,Malcolm Delaney,119,.428,278,26,.236,110,193,27,1,113,145,.374,388,75,.806,93,73,2,1248,10,112,391,PG,39,95,123,ATL,.407
105,Matthew Dellavedova,129,.404,319,79,.367,215,357,26,0,123,208,.390,534,82,.854,96,76,54,1986,24,153,577,PG,53,133,147,MIL,.463
106,Luol Deng,113,.436,259,51,.309,165,74,31,20,232,164,.387,424,46,.730,63,56,49,1486,63,61,425,SF,48,43,295,LAL,.447
107,DeMar DeRozan,688,.484,1421,33,.266,124,290,27,13,316,721,.467,1545,545,.842,647,74,74,2620,70,134,2020,SG,78,180,386,TOR,.477
108,Cheick Diallo,36,.474,76,0,,0,4,20,7,50,36,.474,76,15,.714,21,17,0,199,23,17,87,PF,4,7,73,NOP,.474
109,Boris Diaw,126,.512,246,20,.247,81,170,34,9,112,146,.446,327,26,.743,35,73,33,1283,46,83,338,PF,18,87,158,UTA,.477
110,Gorgui Dieng,316,.511,618,16,.372,43,158,27,95,459,332,.502,661,136,.814,167,82,82,2653,188,254,816,PF,88,107,647,MIN,.514
111,Spencer Dinwiddie,96,.478,201,38,.376,101,185,23,23,137,134,.444,302,126,.792,159,59,18,1334,27,119,432,PG,44,66,164,BRK,.507
112,Toney Douglas,36,.480,75,7,.167,42,56,30,5,48,43,.368,117,24,.828,29,24,0,394,13,50,117,PG,18,21,61,MEM,.397
113,Goran Dragic,417,.499,835,117,.405,289,423,30,13,217,534,.475,1124,298,.790,377,73,73,2459,62,199,1483,PG,89,212,279,MIA,.527
114,Andre Drummond,481,.532,904,2,.286,7,90,23,89,770,483,.530,911,137,.386,355,81,81,2409,345,237,1105,C,124,152,1115,DET,.531
115,Jared Dudley,80,.559,143,77,.379,203,121,31,16,194,157,.454,346,43,.662,65,64,7,1362,31,154,434,PF,42,73,225,PHO,.565
116,Mike Dunleavy,40,.465,86,53,.396,134,50,36,7,97,93,.423,220,36,.800,45,53,2,841,18,67,275,SF,15,28,115,TOT,.543
117,Kris Dunn,97,.404,240,21,.288,73,188,22,36,142,118,.377,313,36,.610,59,78,7,1333,24,178,293,PG,78,89,166,MIN,.411
118,Kevin Durant,434,.608,714,117,.375,312,300,28,99,474,551,.537,1026,336,.875,384,62,62,2070,39,117,1555,SF,66,138,513,GSW,.594
119,Jarell Eddie,2,.667,3,4,.250,16,0,25,0,6,6,.316,19,8,.889,9,5,0,62,1,1,24,SF,1,1,7,PHO,.421
120,Henry Ellenson,13,.448,29,10,.286,35,7,20,1,33,23,.359,64,4,.500,8,19,2,146,8,6,60,PF,1,14,41,DET,.438
121,Wayne Ellington,82,.509,161,149,.378,394,70,29,4,114,231,.416,555,37,.860,43,62,13,1500,18,70,648,SG,35,30,132,MIA,.550
122,Monta Ellis,204,.483,422,43,.319,135,236,31,27,185,247,.443,557,93,.727,128,74,33,1998,19,149,630,SG,78,135,204,IND,.482
123,Joel Embiid,164,.495,331,36,.367,98,66,22,76,182,200,.466,429,191,.783,244,31,31,786,61,112,627,C,27,117,243,PHI,.508
124,James Ennis,95,.516,184,51,.372,137,64,26,19,190,146,.455,321,86,.782,110,64,28,1501,69,165,429,SF,46,59,259,MEM,.534
125,Tyler Ennis,63,.457,138,27,.386,70,86,22,2,36,90,.433,208,21,.840,25,53,2,588,9,58,228,PG,25,45,45,TOT,.498
126,Tyreke Evans,108,.429,252,42,.356,118,124,27,9,124,150,.405,370,69,.750,92,40,6,788,13,60,411,SF,35,61,137,TOT,.462
127,Dante Exum,111,.519,214,44,.295,149,111,21,12,102,155,.427,363,58,.795,73,66,26,1228,30,146,412,PG,21,80,132,UTA,.488
128,Kenneth Faried,228,.556,410,0,.000,6,55,27,40,279,228,.548,416,131,.693,189,61,34,1296,183,124,587,PF,43,59,462,DEN,.548
129,Jordan Farmar,0,.000,3,4,.444,9,9,30,0,2,4,.333,12,0,,0,2,0,35,1,1,12,PG,2,3,3,SAC,.500
130,Derrick Favors,200,.491,407,3,.300,10,56,25,40,213,203,.487,417,67,.615,109,50,39,1186,92,103,476,PF,45,60,305,UTA,.490
131,Kay Felder,55,.404,136,7,.318,22,58,21,7,38,62,.392,158,35,.714,49,42,0,386,3,38,166,PG,18,30,41,CLE,.415
132,Cristiano Felicio,128,.579,221,0,,0,40,24,17,187,128,.579,221,60,.645,93,66,0,1040,124,110,316,C,25,33,311,CHI,.579
133,Raymond Felton,175,.473,370,46,.319,144,191,32,22,185,221,.430,514,50,.781,64,80,11,1700,33,125,538,PG,66,83,218,LAC,.475
134,Yogi Ferrell,92,.422,218,68,.386,176,172,23,9,91,160,.406,394,74,.831,89,46,29,1197,20,90,462,PG,42,70,111,TOT,.492
135,Dorian Finney-Smith,68,.479,142,56,.293,191,67,23,25,167,124,.372,333,46,.754,61,81,35,1642,55,125,350,PF,52,45,222,DAL,.456
136,Bryn Forbes,19,.413,46,17,.321,53,23,23,0,21,36,.364,99,5,.833,6,36,0,285,2,20,94,SG,1,11,23,SAS,.449
137,Evan Fournier,280,.491,570,128,.356,360,202,24,4,165,408,.439,930,223,.805,277,68,66,2234,44,180,1167,SG,66,141,209,ORL,.508
138,Randy Foye,51,.418,122,67,.330,203,135,33,9,146,118,.363,325,54,.857,63,69,40,1284,9,99,357,SG,35,80,155,BRK,.466
139,Tim Frazier,123,.446,276,40,.313,128,335,26,6,139,163,.403,404,98,.760,129,65,35,1525,34,133,464,PG,56,101,173,NOP,.453
140,Channing Frye,101,.546,185,137,.409,335,45,33,37,253,238,.458,520,63,.851,74,74,15,1398,37,138,676,C,33,53,290,CLE,.589
141,Danilo Gallinari,209,.491,426,126,.389,324,135,28,15,286,335,.447,750,349,.902,387,63,63,2134,39,93,1145,SF,40,82,325,DEN,.531
142,Langston Galloway,87,.367,237,120,.390,308,93,25,6,129,207,.380,545,51,.797,64,74,2,1495,27,96,585,PG,46,46,156,TOT,.490
143,Patricio Garino,0,.000,2,0,.000,5,0,23,0,6,0,.000,7,0,,0,5,0,43,1,4,0,SG,0,3,7,ORL,.000
144,Marc Gasol,428,.480,892,104,.388,268,338,32,99,404,532,.459,1160,278,.837,332,74,74,2531,60,171,1446,C,67,166,464,MEM,.503
145,Pau Gasol,247,.494,500,56,.538,104,150,36,70,394,303,.502,604,130,.707,184,64,39,1627,107,110,792,C,24,81,501,SAS,.548
146,Rudy Gay,159,.483,329,42,.372,113,83,30,26,155,201,.455,442,118,.855,138,30,30,1013,35,79,562,SF,44,74,190,SAC,.502
147,Michael Gbinije,1,.167,6,0,.000,4,2,24,0,1,1,.100,10,2,1.000,2,9,0,32,2,2,4,SG,0,0,3,DET,.100
148,Alonzo Gee,3,.273,11,0,.000,3,6,29,1,11,3,.214,14,5,.556,9,13,0,89,4,14,11,SF,5,4,15,DEN,.214
149,Paul George,427,.501,852,195,.393,496,251,26,27,434,622,.461,1348,336,.898,374,75,75,2689,58,206,1775,SF,119,220,492,IND,.534
150,Marcus Georges-Hunt,1,.200,5,1,.500,2,3,22,0,8,2,.286,7,9,.900,10,5,0,48,1,5,14,SG,1,2,9,ORL,.357
151,Jonathan Gibson,20,.400,50,15,.333,45,26,29,0,21,35,.368,95,21,.724,29,17,0,231,1,21,106,PG,8,21,22,DAL,.447
152,Taj Gibson,362,.520,696,3,.231,13,73,31,65,327,365,.515,709,113,.715,158,78,71,1989,158,163,846,PF,41,105,485,TOT,.517
153,Manu Ginobili,82,.387,212,89,.392,227,183,39,16,129,171,.390,439,86,.804,107,69,0,1291,28,119,517,SG,82,96,157,SAS,.491
154,Rudy Gobert,413,.662,624,0,.000,1,97,24,214,721,413,.661,625,311,.653,476,81,81,2744,314,246,1137,C,49,147,1035,UTA,.661
155,Archie Goodwin,31,.608,51,5,.333,15,24,22,5,21,36,.545,66,33,.786,42,15,0,214,7,8,110,SG,4,14,28,TOT,.583
156,Aaron Gordon,316,.528,598,77,.288,267,150,21,40,289,393,.454,865,156,.719,217,80,72,2298,116,172,1019,SF,65,89,405,ORL,.499
157,Eric Gordon,166,.468,355,246,.372,661,188,28,41,172,412,.406,1016,147,.840,175,75,15,2323,29,150,1217,SG,48,121,201,HOU,.527
158,Marcin Gortat,390,.580,672,0,.000,2,121,32,61,611,390,.579,674,103,.648,159,82,82,2556,238,213,883,C,40,119,849,WAS,.579
159,Treveon Graham,10,.400,25,9,.600,15,6,23,1,17,19,.475,40,10,.667,15,27,1,189,5,18,57,SG,6,3,22,CHO,.588
160,Jerami Grant,109,.514,212,43,.371,116,46,22,79,167,152,.463,328,90,.612,147,80,4,1531,38,149,437,PF,33,44,205,TOT,.529
161,Jerian Grant,79,.473,167,49,.366,134,121,24,8,94,128,.425,301,65,.890,73,63,28,1028,17,93,370,PG,47,44,111,CHI,.507
162,Danny Green,58,.420,138,118,.379,311,124,29,57,193,176,.392,449,27,.844,32,68,68,1807,31,120,497,SG,70,76,224,SAS,.523
163,Draymond Green,191,.494,387,81,.308,263,533,26,106,501,272,.418,650,151,.709,213,76,76,2471,98,217,776,PF,154,184,599,GSW,.481
164,Gerald Green,56,.463,121,39,.351,111,33,31,7,68,95,.409,232,33,.805,41,47,0,538,16,48,262,SF,9,25,84,BOS,.494
165,JaMychal Green,195,.549,355,55,.379,145,84,26,34,377,250,.500,500,134,.802,167,77,75,2101,167,248,689,PF,47,94,544,MEM,.555
166,Jeff Green,167,.458,365,53,.275,193,81,30,13,175,220,.394,558,145,.863,168,69,11,1534,39,103,638,PF,37,75,214,ORL,.442
167,Blake Griffin,441,.514,858,38,.336,113,300,27,22,385,479,.493,971,320,.760,421,61,61,2076,112,157,1316,PF,57,142,497,LAC,.513
168,Justin Hamilton,119,.598,199,55,.306,180,55,26,43,191,174,.459,379,39,.750,52,64,7,1177,71,91,442,C,29,43,262,BRK,.532
169,A.J. Hammons,12,.375,32,5,.500,10,4,24,13,28,17,.405,42,9,.450,20,22,0,163,8,21,48,C,1,10,36,DAL,.464
170,Tim Hardaway,266,.537,495,149,.357,417,182,24,15,189,415,.455,912,164,.766,214,79,30,2154,35,103,1143,SG,55,106,224,ATL,.537
171,James Harden,412,.530,777,262,.347,756,907,27,38,564,674,.440,1533,746,.847,881,81,81,2947,95,215,2356,PG,121,464,659,HOU,.525
172,Maurice Harkless,246,.572,430,68,.351,194,88,23,70,216,314,.503,624,77,.621,124,77,69,2223,125,214,773,SF,85,86,341,POR,.558
173,Justin Harper,3,.600,5,2,.286,7,2,27,0,3,5,.417,12,0,,0,3,0,31,2,2,12,PF,0,4,5,PHI,.500
174,Montrezl Harrell,224,.663,338,1,.143,7,64,23,42,138,225,.652,345,76,.628,121,58,14,1064,81,126,527,C,20,44,219,HOU,.654
175,Devin Harris,78,.476,164,58,.328,177,136,33,7,116,136,.399,341,107,.829,129,65,0,1087,11,101,437,PG,43,57,127,DAL,.484
176,Gary Harris,213,.558,382,107,.420,255,164,22,8,130,320,.502,637,104,.776,134,57,56,1782,48,92,851,SG,71,76,178,DEN,.586
177,Joe Harris,69,.489,141,85,.385,221,54,25,8,131,154,.425,362,35,.714,49,52,11,1138,16,121,428,SG,30,55,147,BRK,.543
178,Manny Harris,3,.231,13,0,.000,2,2,27,0,6,3,.200,15,2,.500,4,4,0,25,3,1,8,SG,0,2,9,DAL,.200
179,Tobias Harris,402,.537,749,109,.347,314,142,24,39,353,511,.481,1063,190,.841,226,82,48,2567,63,133,1321,PF,60,96,416,DET,.532
180,Aaron Harrison,0,.000,2,0,.000,2,3,22,0,3,0,.000,4,1,.500,2,5,0,17,0,2,1,SG,0,0,3,CHO,.000
181,Andrew Harrison,74,.363,204,43,.276,156,198,22,21,113,117,.325,360,148,.763,194,72,18,1474,23,194,425,PG,53,85,136,MEM,.385
182,Udonis Haslem,11,.550,20,0,.000,3,6,36,1,28,11,.478,23,9,.600,15,16,0,130,8,22,31,C,6,8,36,MIA,.478
