,Player_Name,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,Games,Games_Strated,Minutes_Played,ORB,PF,PTS,Position,STL,TOV,TRB,Team,eFG%
184,Luke Harangody,63,.450,140,16,.242,66,30,23,17,103,79,.383,206,19,.731,26,49,0,640,40,80,193,PF,15,16,143,TOT,.422
185,James Harden,185,.514,360,113,.349,324,176,21,24,213,298,.436,684,289,.843,343,82,5,2189,42,207,998,SG,92,106,255,OKC,.518
186,Al Harrington,164,.473,347,117,.357,328,101,30,10,256,281,.416,675,86,.735,117,73,3,1665,76,202,765,PF,39,106,332,DEN,.503
187,Devin Harris,285,.450,633,58,.322,180,503,27,7,152,343,.422,813,335,.833,402,71,70,2254,17,163,1079,PG,70,207,169,TOT,.458
188,Manny Harris,74,.376,197,34,.370,92,85,21,7,104,108,.374,289,71,.763,93,54,15,933,36,65,321,SG,31,63,140,CLE,.433
189,Mike Harris,3,.500,6,0,,0,1,27,1,3,3,.500,6,2,.500,4,4,0,16,2,2,8,PF,0,1,5,HOU,.500
190,Udonis Haslem,44,.512,86,0,,0,6,30,3,77,44,.512,86,16,.800,20,13,0,345,29,39,104,PF,7,14,106,MIA,.512
191,Spencer Hawes,255,.480,531,9,.243,37,121,22,71,336,264,.465,568,47,.534,88,81,81,1718,129,201,584,C,29,97,465,PHI,.473
192,Chuck Hayes,244,.529,461,0,.000,2,202,27,49,380,244,.527,463,94,.662,142,74,63,2079,219,200,582,C,79,86,599,HOU,.527
193,Gordon Hayward,107,.489,219,35,.473,74,81,20,19,98,142,.485,293,69,.711,97,72,17,1218,41,106,388,SF,30,70,139,UTA,.544
194,Lazar Hayward,38,.404,94,17,.283,60,28,24,7,47,55,.357,154,33,.786,42,42,0,419,23,44,160,SF,12,19,70,MIN,.412
195,Brendan Haywood,128,.577,222,0,.000,1,19,31,74,247,128,.574,223,64,.362,177,72,8,1331,129,146,320,C,16,51,376,DAL,.574
196,Luther Head,43,.430,100,25,.391,64,70,28,9,44,68,.415,164,39,.780,50,36,14,586,16,43,200,PG,10,32,60,SAC,.491
197,Gerald Henderson,252,.472,534,7,.194,36,101,23,32,158,259,.454,570,128,.785,163,68,30,1661,49,118,653,SG,50,64,207,CHA,.461
198,Xavier Henry,63,.441,143,2,.118,17,18,19,3,28,65,.406,160,33,.635,52,38,16,527,9,48,165,SG,11,13,37,MEM,.413
199,Roy Hibbert,410,.463,886,0,.000,4,166,24,142,428,410,.461,890,205,.745,275,81,80,2244,182,256,1025,C,33,185,610,IND,.461
200,J.J. Hickson,429,.461,931,0,.000,5,91,22,54,478,429,.458,936,247,.673,367,80,66,2256,217,215,1105,C,48,173,695,CLE,.458
201,Nene Hilario,401,.618,649,1,.200,5,149,28,73,426,402,.615,654,286,.711,402,75,75,2291,145,238,1091,C,84,134,571,DEN,.615
202,George Hill,210,.490,429,77,.377,204,193,24,21,175,287,.453,633,233,.863,270,76,5,2148,24,153,884,PG,66,99,199,SAS,.514
203,Grant Hill,354,.498,711,45,.395,114,200,38,35,261,399,.484,825,213,.829,257,80,80,2409,77,184,1056,SF,64,134,338,PHO,.511
204,Jordan Hill,173,.494,350,0,.000,2,29,23,52,178,173,.491,352,60,.706,85,72,11,1125,128,157,406,C,14,62,306,HOU,.491
205,Kirk Hinrich,203,.467,435,75,.399,188,288,30,17,161,278,.446,623,106,.841,126,72,51,2157,21,185,737,SG-PG,75,121,182,TOT,.506
206,Jrue Holiday,365,.470,777,81,.365,222,531,20,29,264,446,.446,999,172,.823,209,82,82,2901,68,203,1145,PG,120,218,332,PHI,.487
207,Ryan Hollins,131,.598,219,0,,0,26,26,42,116,131,.598,219,111,.681,163,70,16,1182,70,199,373,C,22,67,186,CLE,.598
208,Al Horford,511,.557,917,2,.500,4,266,24,80,536,513,.557,921,150,.798,188,77,77,2704,182,193,1178,C,59,119,718,ATL,.558
209,Eddie House,60,.411,146,68,.389,175,62,32,3,83,128,.399,321,38,.950,40,56,1,978,9,68,362,SG,32,29,92,MIA,.505
210,Dwight Howard,619,.597,1037,0,.000,7,107,25,186,789,619,.593,1044,546,.596,916,78,78,2935,309,258,1784,C,107,279,1098,ORL,.593
211,Josh Howard,51,.383,133,7,.241,29,24,30,5,56,58,.358,162,29,.617,47,18,10,409,18,34,152,SF,13,20,74,WAS,.380
212,Juwan Howard,55,.440,125,0,,0,23,37,4,86,55,.440,125,29,.829,35,57,0,592,36,61,139,PF,10,25,122,MIA,.440
213,Lester Hudson,2,.222,9,4,.267,15,17,26,1,4,6,.250,24,2,.500,4,11,0,73,1,10,18,PG,4,7,5,WAS,.333
214,Kris Humphries,307,.527,582,0,.000,1,84,25,80,546,307,.527,583,127,.665,191,74,44,2061,225,168,741,PF,33,103,771,NJN,.527
215,Serge Ibaka,335,.544,616,0,.000,1,22,21,198,408,335,.543,617,138,.750,184,82,44,2216,214,267,808,PF,31,71,622,OKC,.543
216,Andre Iguodala,277,.479,578,61,.337,181,422,27,38,326,338,.445,759,208,.693,300,67,67,2469,61,109,945,SF,101,138,387,PHI,.486
217,Zydrunas Ilgauskas,162,.509,318,0,.000,1,26,35,58,179,162,.508,319,36,.783,46,72,51,1145,108,185,360,C,23,52,287,MIA,.508
218,Didier Ilunga-Mbenga,23,.469,49,0,,0,6,30,27,51,23,.469,49,13,.722,18,41,0,330,35,52,59,C,6,21,86,NOH,.469
219,Ersan Ilyasova,185,.479,386,36,.298,121,56,23,24,260,221,.436,507,93,.894,104,60,34,1505,105,159,571,PF,51,63,365,MIL,.471
220,Royal Ivey,9,.409,22,7,.438,16,7,29,1,14,16,.421,38,2,1.000,2,25,0,155,2,17,41,SG,6,5,16,OKC,.513
221,Jarrett Jack,227,.429,529,33,.306,108,242,27,6,153,260,.408,637,182,.850,214,83,15,1722,20,102,735,SG-PG,54,110,173,TOT,.434
222,Darnell Jackson,74,.503,147,3,.273,11,14,25,3,45,77,.487,158,30,.612,49,59,2,486,49,61,187,PF,12,23,94,SAC,.497
223,Stephen Jackson,314,.449,700,121,.337,359,241,32,28,251,435,.411,1059,249,.816,305,67,67,2405,53,161,1240,SG,80,209,304,CHA,.468
224,Damion James,46,.460,100,0,.000,3,20,23,12,68,46,.447,103,18,.643,28,25,9,403,17,36,110,SF,16,25,85,NJN,.447
225,LeBron James,666,.552,1206,92,.330,279,554,26,50,510,758,.510,1485,503,.759,663,79,79,3063,80,163,2111,SF,124,284,590,MIA,.541
226,Antawn Jamison,283,.462,613,91,.346,263,93,34,30,289,374,.427,876,171,.731,234,56,38,1842,86,137,1010,PF,50,77,375,CLE,.479
227,Othyus Jeffers,30,.492,61,1,.250,4,20,25,0,42,31,.477,65,30,.652,46,17,1,322,25,32,93,SG,17,14,67,TOT,.485
228,Al Jefferson,654,.496,1319,0,,0,149,26,153,559,654,.496,1319,220,.761,289,82,82,2940,235,238,1528,C,46,105,794,UTA,.496
229,Richard Jefferson,169,.504,335,135,.440,307,107,30,34,256,304,.474,642,148,.759,195,81,81,2459,54,164,891,SF,38,93,310,SAS,.579
230,Jared Jeffries,28,.364,77,2,.222,9,36,29,17,54,30,.349,86,12,.414,29,42,9,601,62,75,74,PF,31,21,116,TOT,.360
231,Brandon Jennings,263,.422,623,98,.323,303,305,21,21,192,361,.390,926,199,.809,246,63,61,2169,42,131,1019,PG,95,146,234,MIL,.443
232,Eugene Jeter,100,.437,229,6,.200,30,162,27,2,61,106,.409,259,37,.902,41,62,1,858,9,54,255,PG,29,51,70,SAC,.421
233,Yi Jianlian,142,.425,334,3,.231,13,25,23,32,169,145,.418,347,62,.681,91,63,11,1112,79,115,355,PF,27,51,248,WAS,.422
234,Amir Johnson,281,.569,494,0,.000,1,81,23,88,272,281,.568,495,126,.788,160,72,54,1853,189,263,688,PF,53,69,461,TOR,.568
235,Armon Johnson,41,.461,89,5,.417,12,45,21,1,25,46,.455,101,13,.591,22,38,0,277,11,31,110,PG,5,38,36,POR,.480
236,Chris Johnson,9,.429,21,0,,0,3,25,9,20,9,.429,21,15,.750,20,14,1,138,12,21,33,C,3,10,32,TOT,.429
237,James Johnson,100,.493,203,8,.235,34,89,23,37,105,108,.456,237,47,.662,71,38,25,822,37,95,271,SF,33,64,142,TOT,.473
238,Joe Johnson,425,.494,861,89,.297,300,338,29,7,232,514,.443,1161,195,.802,243,72,72,2554,59,131,1312,SG,47,146,291,ATL,.481
239,Trey Johnson,11,.367,30,1,.333,3,11,26,1,5,12,.364,33,9,.900,10,8,0,94,2,12,34,SG,1,5,7,TOT,.379
240,Wesley Johnson,168,.427,393,103,.356,289,148,23,54,189,271,.397,682,64,.696,92,79,63,2069,51,163,709,SG,58,95,240,MIN,.473
241,Dahntay Jones,86,.491,175,14,.359,39,33,30,7,61,100,.467,214,69,.767,90,45,2,589,4,70,283,SG,20,31,65,IND,.500
242,Dominique Jones,14,.341,41,0,.000,4,19,22,3,19,14,.311,45,14,.824,17,18,0,135,6,7,42,SG,5,10,25,DAL,.311
243,James Jones,23,.390,59,123,.429,287,43,30,19,137,146,.422,346,60,.833,72,81,8,1549,23,129,475,SF,29,21,160,MIA,.600
244,Solomon Jones,49,.408,120,0,.000,1,30,26,22,68,49,.405,121,41,.661,62,39,0,528,45,94,139,C,12,35,113,IND,.405
245,DeAndre Jordan,234,.688,340,0,.000,1,42,22,142,368,234,.686,341,98,.452,217,80,66,2047,207,255,566,C,41,101,575,LAC,.686
246,Chris Kaman,177,.471,376,0,,0,46,28,48,174,177,.471,376,43,.754,57,32,15,838,51,75,397,C,16,58,225,LAC,.471
247,Jason Kapono,6,.300,20,1,.125,8,4,29,1,8,7,.250,28,1,.500,2,24,2,112,3,4,16,SF,2,2,11,PHI,.268
248,Jason Kidd,82,.400,205,133,.340,391,655,37,29,316,215,.361,596,67,.870,77,80,80,2653,35,119,630,PG,134,179,351,DAL,.472
249,Andrei Kirilenko,217,.489,444,36,.367,98,192,29,74,227,253,.467,542,208,.770,270,64,62,1999,100,113,750,SF,81,117,327,UTA,.500
250,Linas Kleiza,139,.505,275,39,.298,131,40,26,7,140,178,.438,406,41,.631,65,39,23,1032,37,99,436,SF,19,65,177,TOR,.486
251,Kyle Korver,122,.455,268,120,.415,289,124,29,20,138,242,.434,557,77,.885,87,82,0,1649,12,156,681,SG,35,60,150,CHI,.542
252,Kosta Koufos,68,.459,148,0,.000,2,7,21,25,73,68,.453,150,24,.558,43,50,2,434,57,59,160,C,10,31,130,TOT,.453
253,Nenad Krstic,231,.511,452,0,,0,27,27,25,211,231,.511,452,113,.774,146,71,67,1571,124,184,575,C,26,56,335,TOT,.511
254,Carl Landry,345,.505,683,0,.000,4,63,27,32,182,345,.502,687,213,.740,288,76,26,2008,165,196,903,PF,40,109,347,TOT,.502
255,Acie Law,75,.500,150,6,.167,36,84,26,0,51,81,.435,186,47,.734,64,51,0,726,12,61,215,PG,32,43,63,TOT,.452
256,Gani Lawal,0,,0,0,,0,0,22,0,0,0,,0,0,,0,1,0,2,0,1,0,PF,0,0,0,PHO,
257,Ty Lawson,277,.536,517,69,.404,171,377,23,4,142,346,.503,688,172,.764,225,80,31,2103,67,133,933,PG,80,137,209,DEN,.553
258,Courtney Lee,182,.453,402,71,.408,174,100,25,18,158,253,.439,576,95,.792,120,81,1,1723,51,102,672,SG,58,68,209,HOU,.501
259,David Lee,495,.508,975,1,.333,3,233,27,31,497,496,.507,978,210,.787,267,73,73,2634,217,211,1203,PF,74,170,714,GSW,.508
260,Rashard Lewis,165,.488,338,87,.357,244,92,31,30,219,252,.433,582,77,.802,96,57,52,1824,71,159,668,SF-PF,52,87,290,TOT,.508
261,Jeremy Lin,27,.403,67,1,.200,5,42,22,9,22,28,.389,72,19,.760,25,29,0,285,12,31,76,PG,33,18,34,GSW,.396
262,Shaun Livingston,184,.468,393,1,.250,4,164,25,29,120,185,.466,397,108,.864,125,73,0,1261,29,109,479,PG,47,88,149,CHA,.467
263,Brook Lopez,644,.492,1308,0,.000,1,129,22,120,291,644,.492,1309,385,.787,489,82,82,2889,197,240,1673,C,47,176,488,NJN,.492
264,Robin Lopez,179,.501,357,0,,0,8,22,45,134,179,.501,357,74,.740,100,67,56,991,82,143,432,C,18,48,216,PHO,.501
265,Kevin Love,394,.483,815,88,.417,211,184,22,28,782,482,.470,1026,424,.850,499,73,73,2611,330,148,1476,PF,45,155,1112,MIN,.513
266,Kyle Lowry,216,.464,466,129,.376,343,500,24,23,220,345,.426,809,192,.765,251,75,71,2563,89,207,1011,PG,102,158,309,HOU,.506
267,John Lucas III,1,.500,2,0,.000,1,1,28,0,0,1,.333,3,0,.000,2,2,0,10,0,0,2,PG,0,0,0,CHI,.333
268,Corey Maggette,225,.468,481,28,.359,78,84,31,5,197,253,.453,559,271,.834,325,67,18,1401,44,175,805,SF,21,127,241,MIL,.478
269,Jamaal Magloire,13,.591,22,0,,0,3,32,2,44,13,.591,22,9,.500,18,18,0,158,17,26,35,C,4,5,61,MIA,.591
270,Ian Mahinmi,55,.573,96,0,.000,2,8,24,15,77,55,.561,98,63,.768,82,56,0,488,43,105,173,C,14,25,120,DAL,.561
271,Shawn Marion,429,.536,801,5,.152,33,110,32,50,383,434,.520,834,126,.768,164,80,27,2253,168,144,999,SF,68,130,551,DAL,.523
272,Sean Marks,17,.405,42,2,1.000,2,4,35,5,24,19,.432,44,5,.625,8,29,0,208,16,44,45,C,3,11,40,POR,.455
273,Cartier Martin,32,.386,83,39,.394,99,18,26,6,54,71,.390,182,28,.700,40,52,1,542,20,52,209,SF,18,16,74,WAS,.497
274,Kenyon Martin,183,.518,353,2,.222,9,109,33,35,230,185,.511,362,42,.583,72,48,48,1233,67,136,414,PF,43,59,297,DEN,.514
275,Kevin Martin,377,.467,808,176,.383,459,198,27,15,230,553,.436,1267,594,.888,669,80,80,2603,28,155,1876,SG,80,184,258,HOU,.506
276,Roger Mason,10,.303,33,16,.364,44,20,30,2,38,26,.338,77,7,.700,10,26,0,319,5,25,75,SG,6,6,43,NYK,.442
277,Wesley Matthews,286,.476,601,154,.407,378,164,24,9,210,440,.449,979,266,.844,315,82,69,2758,48,195,1300,SG,102,138,258,POR,.528
278,Jason Maxiell,93,.492,189,0,,0,17,27,21,107,93,.492,189,51,.515,99,57,14,930,66,92,237,PF,24,44,173,DET,.492
279,Eric Maynor,97,.409,237,37,.385,96,238,23,6,96,134,.402,333,43,.729,59,82,0,1200,25,96,348,PG,35,77,121,OKC,.458
280,O.J. Mayo,208,.431,483,96,.364,264,145,23,26,135,304,.407,747,99,.756,131,71,17,1869,35,127,803,SG,73,99,170,MEM,.471
281,Luc Mbah a Moute,198,.470,421,0,.000,7,68,24,28,251,198,.463,428,133,.707,188,79,52,2093,169,180,529,PF,72,77,420,MIL,.463
282,Antonio McDyess,169,.493,343,0,.000,1,84,36,39,273,169,.491,344,52,.675,77,73,16,1387,122,163,390,PF,36,72,395,SAS,.491
283,JaVale McGee,332,.552,601,0,.000,3,38,23,193,411,332,.550,604,134,.583,230,79,75,2193,223,232,798,C,41,102,634,WAS,.550
284,Tracy McGrady*,197,.462,426,30,.341,88,252,31,34,202,227,.442,514,90,.698,129,72,39,1686,49,101,574,SG,66,102,251,DET,.471
285,Dominic McGuire,72,.400,180,0,.000,2,43,25,33,136,72,.396,182,30,.769,39,52,8,760,63,94,174,SF,10,25,199,CHA,.396
286,Josh McRoberts,188,.577,326,23,.383,60,150,23,57,273,211,.547,386,88,.739,119,72,51,1597,109,165,533,PF,47,93,382,IND,.576
287,Jodie Meeks,104,.468,222,138,.397,348,78,23,4,150,242,.425,570,152,.894,170,74,64,2062,21,97,774,SG,63,60,171,PHI,.546
288,Pops Mensah-Bonsu,1,.333,3,0,,0,2,27,0,8,1,.333,3,0,,0,7,0,35,3,11,2,PF,0,2,11,NOH,.333
289,C.J. Miles,257,.459,560,109,.322,339,135,23,38,201,366,.407,899,159,.811,196,78,19,1969,54,221,1000,SF,74,93,255,UTA,.468
290,Darko Milicic,271,.469,578,0,,0,104,25,140,227,271,.469,578,64,.557,115,69,69,1686,133,229,606,C,54,151,360,MIN,.469
291,Andre Miller,384,.476,807,4,.108,37,566,34,12,205,388,.460,844,249,.853,292,81,81,2650,97,171,1029,PG,114,197,302,POR,.462
292,Brad Miller,92,.487,189,40,.374,107,145,34,21,178,132,.446,296,78,.830,94,60,5,1015,44,98,382,C,28,54,222,HOU,.514
293,Mike Miller,38,.452,84,43,.364,118,51,30,2,146,81,.401,202,23,.676,34,41,2,838,38,88,228,SG,20,41,184,MIA,.507
294,Patty Mills,88,.451,195,47,.353,133,109,22,1,32,135,.412,328,36,.766,47,64,0,783,19,63,353,PG,27,62,51,POR,.483
295,Paul Millsap,516,.535,965,9,.391,23,187,25,69,415,525,.531,988,256,.757,338,76,76,2605,164,272,1315,PF,103,145,579,UTA,.536
296,Yao Ming*,18,.486,37,0,,0,4,30,8,20,18,.486,37,15,.938,16,5,5,91,7,13,51,C,0,7,27,HOU,.486
297,Nazr Mohammed,234,.523,447,0,.000,1,23,33,56,228,234,.522,448,67,.598,112,75,37,1280,140,184,535,C,30,70,368,TOT,.522
298,Greg Monroe,303,.552,549,0,.000,1,105,20,45,353,303,.551,550,145,.622,233,80,48,2222,248,196,751,C,93,81,601,DET,.551
299,Jamario Moon,63,.504,125,38,.309,123,52,30,33,142,101,.407,248,15,.882,17,59,20,1042,23,65,255,SF,28,22,165,TOT,.484
300,Anthony Morrow,169,.469,360,110,.423,260,68,25,7,135,279,.450,620,96,.897,107,58,47,1856,37,135,764,SG,19,54,172,NJN,.539
301,Timofey Mozgov,63,.474,133,0,,0,15,24,25,75,63,.474,133,37,.712,52,45,14,524,46,84,163,C,15,35,121,TOT,.474
302,Byron Mullens,9,.321,28,0,,0,0,21,3,18,9,.321,28,7,.500,14,13,0,85,6,11,25,PF,2,8,24,OKC,.321
303,Troy Murphy,37,.457,81,5,.152,33,23,30,3,91,42,.368,114,20,.667,30,35,4,466,22,47,109,PF,15,20,113,TOT,.390
304,Hamady N'Diaye,4,.800,5,0,,0,0,24,5,5,4,.800,5,6,.500,12,16,0,80,2,18,14,C,2,3,7,WAS,.800
305,Eduardo Najera,15,.395,38,11,.324,34,20,34,6,30,26,.361,72,6,.545,11,31,0,372,14,52,69,PF,11,13,44,CHA,.438
306,Steve Nash,318,.525,606,81,.395,205,855,36,4,220,399,.492,811,227,.912,249,75,75,2497,40,87,1106,PG,48,265,260,PHO,.542
307,Gary Neal,156,.481,324,129,.419,308,96,26,4,175,285,.451,632,84,.808,104,80,1,1685,21,148,783,SG,27,78,196,SAS,.553
308,Jameer Nelson,255,.471,541,119,.401,297,456,28,3,189,374,.446,838,130,.802,162,76,76,2319,37,209,997,PG,75,194,226,ORL,.517
309,Joakim Noah,211,.526,401,0,.000,1,107,25,72,316,211,.525,402,139,.739,188,48,48,1576,182,156,561,C,48,90,498,CHI,.525
310,Andres Nocioni,76,.478,159,42,.356,118,45,31,15,150,118,.426,277,49,.803,61,54,17,931,19,100,327,SF,14,47,169,PHI,.502
311,Steve Novak,9,.429,21,26,.565,46,3,27,5,24,35,.522,67,8,1.000,8,30,0,215,4,14,104,SF,1,4,28,TOT,.716
312,Dirk Nowitzki,544,.538,1011,66,.393,168,190,32,47,463,610,.517,1179,395,.892,443,73,73,2504,50,172,1681,PF,38,137,513,DAL,.545
313,Jermaine O'Neal,50,.463,108,0,.000,1,12,32,30,63,50,.459,109,29,.674,43,24,10,431,25,65,129,C,2,27,88,BOS,.459
314,Shaquille O'Neal*,134,.667,201,0,,0,26,38,42,130,134,.667,201,73,.557,131,37,36,752,48,120,341,C,16,56,178,BOS,.667
315,Fabricio Oberto,3,.600,5,0,,0,0,35,0,4,3,.600,5,1,.500,2,5,0,45,3,10,7,C,0,3,7,POR,.600
316,Lamar Odom,405,.566,715,68,.382,178,249,31,61,535,473,.530,893,166,.675,246,82,35,2639,175,200,1180,PF,47,139,710,LAL,.568
317,Emeka Okafor,300,.574,523,0,.000,1,42,28,127,454,300,.573,524,145,.562,258,72,72,2287,230,230,745,C,40,119,684,NOH,.573
318,Mehmet Okur,17,.370,46,5,.313,16,19,31,4,21,22,.355,62,15,.750,20,13,0,168,9,18,64,C,4,7,30,UTA,.395
319,Travis Outlaw,198,.413,479,76,.302,252,84,26,36,271,274,.375,731,132,.772,171,82,55,2358,54,148,756,SF,34,71,325,NJN,.427
320,Larry Owens,9,.474,19,6,.462,13,8,28,5,14,15,.469,32,4,.444,9,12,0,143,1,18,40,SF,9,5,15,TOT,.563
321,Zaza Pachulia,107,.461,232,0,,0,58,26,22,214,107,.461,232,135,.754,179,79,7,1244,119,184,349,C,34,69,333,ATL,.461
322,Anthony Parker,134,.412,325,86,.379,227,218,35,10,185,220,.399,552,74,.779,95,72,65,2091,33,109,600,SF,67,80,218,CLE,.476
323,Tony Parker,530,.531,999,25,.357,70,513,28,3,208,555,.519,1069,233,.769,303,78,78,2528,30,135,1368,PG,90,200,238,SAS,.531
324,Patrick Patterson,149,.562,265,0,.000,2,41,21,37,114,149,.558,267,30,.714,42,52,6,868,86,77,328,PF,17,31,200,HOU,.558
325,Chris Paul,359,.482,745,71,.388,183,782,25,5,289,430,.463,928,337,.878,384,80,80,2880,38,196,1268,PG,188,177,327,NOH,.502
326,Sasha Pavlovic,17,.415,41,12,.387,31,16,27,7,31,29,.403,72,6,.600,10,31,7,362,1,34,76,SG-SF,10,12,32,TOT,.486
327,Nikola Pekovic,136,.517,263,0,,0,27,25,35,103,136,.517,263,87,.763,114,65,11,887,90,181,359,C,18,91,193,MIN,.517
328,Kendrick Perkins,67,.515,130,0,,0,26,26,26,170,67,.515,130,40,.556,72,29,24,742,62,91,174,C,9,56,232,TOT,.515
329,Morris Peterson,2,.500,4,0,.000,1,1,33,0,3,2,.400,5,0,,0,4,0,23,0,5,4,SG,0,0,3,OKC,.400
330,Johan Petro,129,.451,286,0,.000,4,44,25,34,150,129,.445,290,15,.536,28,77,1,893,62,178,273,C,34,46,212,NJN,.445
331,Paul Pierce,396,.547,724,111,.374,297,260,33,51,396,507,.497,1021,386,.860,449,80,80,2774,34,231,1511,SF,80,171,430,BOS,.551
332,Mickael Pietrus,58,.450,129,85,.360,236,33,28,21,111,143,.392,365,39,.684,57,57,4,1107,15,101,410,SG-SF,29,39,126,TOT,.508
333,Dexter Pittman,1,.333,3,0,,0,0,22,0,2,1,.333,3,0,,0,2,0,11,1,2,2,C,0,2,3,MIA,.333
334,Quincy Pondexter,55,.423,130,18,.360,50,28,22,10,65,73,.406,180,24,.706,34,66,6,734,23,63,188,SF,17,16,88,NOH,.456
335,James Posey,14,.483,29,67,.316,212,34,34,6,137,81,.336,241,11,.733,15,49,0,839,10,103,240,SF,24,24,147,IND,.475
336,Leon Powe,59,.504,117,0,.000,2,7,27,4,39,59,.496,119,40,.556,72,30,3,328,24,44,158,C-PF,10,12,63,TOT,.496
337,Josh Powell,94,.454,207,0,.000,1,22,28,5,86,94,.452,208,36,.800,45,54,0,653,49,78,224,PF,5,53,135,ATL,.452
338,A.J. Price,73,.427,171,41,.275,149,111,24,1,56,114,.356,320,54,.667,81,50,0,795,16,61,323,PG,29,53,72,IND,.420
339,Ronnie Price,54,.383,141,20,.290,69,56,27,5,39,74,.352,210,29,.744,39,59,0,717,22,106,197,SG,42,55,61,UTA,.400
340,Tayshaun Prince,439,.486,903,34,.347,98,215,30,41,251,473,.473,1001,118,.702,168,78,78,2562,78,90,1098,SF,30,82,329,DET,.490
341,Joel Przybilla,25,.568,44,0,,0,13,31,15,108,25,.568,44,14,.519,27,36,9,519,37,79,64,C,5,29,145,TOT,.568
342,Chris Quinn,22,.407,54,11,.297,37,42,27,1,22,33,.363,91,4,.500,8,41,0,292,3,29,81,PG,5,12,25,SAS,.423
343,Vladimir Radmanovic,67,.462,145,70,.405,173,79,30,44,148,137,.431,318,30,.882,34,74,6,1169,64,157,374,PF,44,57,212,GSW,.541
344,Anthony Randolph,122,.469,260,1,.250,4,33,21,24,117,123,.466,264,58,.674,86,40,3,590,43,62,305,C-PF,22,53,160,TOT,.468
345,Zach Randolph,590,.515,1145,8,.186,43,163,29,25,588,598,.503,1188,300,.758,396,75,74,2724,326,175,1504,PF,63,151,914,MEM,.507
346,Theo Ratliff,1,.167,6,0,,0,3,37,5,7,1,.167,6,0,.000,2,10,0,71,6,7,2,C,2,3,13,LAL,.167
347,Andy Rautins,2,.667,3,1,.250,4,3,24,0,1,3,.429,7,1,.500,2,5,0,24,0,0,8,SG,1,7,1,NYK,.500
348,Michael Redd,14,.500,28,4,.235,17,12,31,1,8,18,.400,45,4,1.000,4,10,0,134,0,4,44,SG,2,4,8,MIL,.444
349,J.J. Redick,110,.482,228,87,.397,219,102,26,3,107,197,.441,447,112,.875,128,59,5,1513,6,80,593,SG,29,53,113,ORL,.538
350,Jason Richardson,283,.490,577,189,.395,479,147,30,13,264,472,.447,1056,116,.730,159,80,80,2715,67,162,1249,SG,93,95,331,TOT,.536
351,Quentin Richardson,45,.413,109,42,.288,146,38,30,5,139,87,.341,255,33,.750,44,57,19,955,39,74,249,SF,25,33,178,ORL,.424
352,Luke Ridnour,238,.479,497,81,.440,184,384,29,10,162,319,.468,681,121,.883,137,71,66,2159,37,146,840,PG,89,158,199,MIN,.528
353,Nate Robinson,85,.483,176,65,.325,200,111,26,4,75,150,.399,376,36,.818,44,59,11,1013,15,115,401,PG,29,68,90,TOT,.485
354,Rajon Rondo,308,.491,627,10,.233,43,760,24,11,210,318,.475,670,75,.568,132,68,68,2527,87,120,721,PG,153,234,297,BOS,.482
355,Derrick Rose,583,.481,1212,128,.332,385,623,22,51,249,711,.445,1597,476,.858,555,81,81,3026,81,136,2026,PG,85,278,330,CHI,.485
356,Quinton Ross,26,.464,56,0,.000,3,10,29,6,20,26,.441,59,5,.357,14,36,4,353,10,40,57,SF,3,7,30,NJN,.441
357,Brandon Roy,171,.418,409,38,.333,114,129,26,12,93,209,.400,523,117,.848,138,47,23,1310,28,76,573,SG,37,55,121,POR,.436
358,Brandon Rush,124,.425,292,93,.417,223,62,25,35,184,217,.421,515,80,.755,106,67,21,1754,33,107,607,SG,41,69,217,IND,.512
359,John Salmons,290,.427,679,83,.379,219,252,31,28,239,373,.415,898,195,.813,240,73,70,2554,27,157,1024,SG,72,137,266,MIL,.462
360,Samardo Samuels,110,.462,238,0,.000,3,17,22,18,83,110,.456,241,68,.618,110,37,10,701,75,88,288,PF,15,53,158,CLE,.456
361,Larry Sanders,116,.433,268,0,,0,16,22,72,119,116,.433,268,28,.560,50,60,12,872,59,117,260,C,22,38,178,MIL,.433
362,Brian Scalabrine,10,.714,14,0,.000,5,6,32,4,7,10,.526,19,0,,0,18,0,88,1,18,20,PF,3,5,8,CHI,.526
363,Luis Scola,569,.505,1126,0,.000,3,185,30,44,459,569,.504,1129,214,.738,290,74,74,2412,147,227,1352,PF,48,147,606,HOU,.504
364,Thabo Sefolosha,129,.558,231,28,.275,102,111,26,38,281,157,.471,333,59,.747,79,79,79,2049,65,171,401,SG,97,55,346,OKC,.514
365,Kevin Seraphin,66,.449,147,0,,0,10,21,28,72,66,.449,147,22,.710,31,58,1,635,80,126,154,PF,17,42,152,WAS,.449
366,Ramon Sessions,359,.472,761,3,.200,15,419,24,8,209,362,.466,776,348,.823,423,81,38,2133,46,93,1075,PG,60,178,255,CLE,.468
367,Mustafa Shakur,20,.408,49,1,.100,10,25,26,3,15,21,.356,59,8,.533,15,22,0,159,7,15,51,PG,5,18,22,WAS,.364
368,Garret Siler,17,.548,31,0,,0,3,24,4,12,17,.548,31,11,.500,22,21,0,101,16,20,45,C,1,10,28,PHO,.548
