,Player_Name,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,Games,Games_Strated,Minutes_Played,ORB,PF,PTS,Position,STL,TOV,TRB,Team,eFG%
35,Jonathan Bender,4,.800,5,0,,0,2,25,1,4,4,.800,5,2,1.000,2,2,0,21,0,2,10,SF,0,0,4,IND,.800
36,Mike Bibby,405,.458,885,192,.386,497,444,27,10,211,597,.432,1382,342,.849,403,82,82,3167,29,169,1728,PG,82,199,240,SAC,.501
37,Andris Biedrins,118,.638,185,0,,0,24,19,47,159,118,.638,185,22,.306,72,68,2,1000,124,190,258,C,23,34,283,GSW,.638
38,Chauncey Billups,239,.407,587,184,.433,425,699,29,8,211,423,.418,1012,465,.894,520,81,81,2925,41,160,1495,PG,71,170,252,DET,.509
39,Steve Blake,130,.455,286,76,.413,184,306,25,5,120,206,.438,470,72,.791,91,68,57,1781,26,107,560,PG,42,83,146,POR,.519
40,Andray Blatche,23,.426,54,3,.231,13,10,19,7,26,26,.388,67,10,.833,12,29,0,175,12,36,65,PF,5,12,38,WAS,.410
41,Mark Blount,373,.508,734,0,,0,99,30,76,269,373,.508,734,168,.757,222,81,55,2240,96,254,914,C,40,194,365,TOT,.508
42,Keith Bogans,150,.436,344,65,.325,200,128,25,9,200,215,.395,544,127,.683,186,72,31,1912,55,167,622,SG-SF,71,90,255,TOT,.455
43,Andrew Bogut,323,.536,603,0,.000,3,192,21,68,384,323,.533,606,122,.629,194,82,77,2348,189,259,768,PF,49,125,573,MIL,.533
44,Matt Bonner,107,.478,224,102,.420,243,56,25,31,198,209,.448,467,63,.829,76,78,6,1710,86,216,583,PF,49,32,284,TOR,.557
45,Calvin Booth,19,.422,45,1,.500,2,12,29,9,33,20,.426,47,5,.556,9,33,2,250,19,44,46,C,9,8,52,WAS,.436
46,Carlos Boozer,219,.549,399,0,,0,88,24,8,212,219,.549,399,99,.723,137,33,19,1025,73,105,537,PF,30,69,285,UTA,.549
47,Chris Bosh,549,.511,1074,0,.000,13,181,21,79,443,549,.505,1087,474,.816,581,70,70,2751,204,209,1572,C,50,157,647,TOR,.505
48,Bruce Bowen,128,.440,291,104,.424,245,126,34,30,285,232,.433,536,51,.607,84,82,82,2755,35,191,619,SF,79,67,320,SAS,.530
49,Ryan Bowen,34,.333,102,3,.136,22,24,30,6,57,37,.298,124,11,.786,14,68,19,652,31,85,88,SF,21,13,88,HOU,.310
50,Earl Boykins,209,.434,482,62,.346,179,230,29,4,60,271,.410,661,152,.874,174,60,0,1542,21,73,756,PG,48,83,81,DEN,.457
